0 -15.000000 3.000000 52440.000000
1 -2.152678 0.432779     -21.528276343002       3.966298362223
2 -1.974868 1.321834     -23.274874663262       3.616878480599
3 -1.746029 1.729715     -23.884668773374       3.376481144654
4 -1.490615 2.021497     -24.349901556903       3.144164476394
5 -1.226392 2.237385     -24.742100413829       2.919445684350
6 -0.959875 2.397397     -25.089907268322       2.700466403825
7 -0.694363 2.512953     -25.407710017652       2.485807671849
8 -0.431886 2.591287     -25.703881878620       2.274452487070
9 -0.173875 2.637326     -25.983806013942       2.065671426883
10 0.078552 2.654600     -26.251207090932       1.858948751906
11 0.324446 2.645724     -26.508814494212       1.653952727550
12 0.562944 2.612683     -26.758726458984       1.450551264260
13 0.793219 2.556999     -27.002628796093       1.248888169312
14 1.014434 2.479838     -27.241928662434       1.049590926718
15 1.225704 2.382074     -27.477848154342       0.854285751289
16 1.426058 2.264335     -27.711487268687       0.666993887872
17 1.614386 2.127026     -27.943871577485       0.498290033654
18 1.789371 1.970341     -28.175982364189       0.377205699164
19 1.949386 1.794280     -28.408769493270       0.360575248141
20 2.092328 1.598682     -28.643123854120       0.464367091658
21 2.215351 1.383353     -28.879750742442       0.635755202797
22 2.314380 1.148505     -29.118744794234       0.837043333423
23 2.383299 0.896388     -29.358230682460       1.051517543854
24 2.413075 0.637474     -29.589905908082       1.264071741878
25 2.395892 0.410471     -29.786836446922       1.439753580048
26 2.349640 0.282758     -29.903883263452       1.526966116402
27 2.309475 0.242443     -29.949815800375       1.544510997727
28 2.279391 0.237363     -29.970022077664       1.536094247676
29 2.247352 0.253801     -29.989078736111       1.507797743201
30 2.185601 0.338607     -30.036642976771       1.405291367293
31 1.707741 1.557538     -31.413385880381       0.106337971976
32 1.693859 1.557559     -31.415723493902       0.096486976394
33 1.681671 1.583226     -31.417822098601       0.069787016610
34 1.637255 1.616643     -31.421278543485       0.014846479739
35 1.636666 1.621730     -31.421506317377       0.010567028203
36 1.635521 1.621865     -31.421518093293       0.009663011983
37 1.631731 1.627030     -31.421562883914       0.003379464672
38 1.629719 1.628036     -31.421576799893       0.001194244125
39 1.629736 1.628195     -31.421577146453       0.001089680556
40 1.629450 1.628347     -31.421577404636       0.000783529258
41 1.629080 1.628856     -31.421577855892       0.000160643322
42 1.629031 1.628861     -31.421577879069       0.000120402251
43 1.629029 1.628874     -31.421577880621       0.000109125154
44 1.628968 1.628919     -31.421577886618       0.000035024702
45 1.628959 1.628940     -31.421577888174       0.000013576483
46 1.628957 1.628939     -31.421577888212       0.000012461108
47 1.628955 1.628943     -31.421577888249       0.000008603723
48 1.628950 1.628947     -31.421577888305       0.000001938879
49 1.628950 1.628947     -31.421577888308       0.000001506813
50 1.628949 1.628948     -31.421577888308       0.000001329872
