0 -15.000000 3.000000 52440.000000
1 -14.914077 3.078031   51484.079501392887      16.606370031542
2 -14.914077 3.078031   51484.079501392887      16.606370031542
3 -14.914077 3.078031   51484.079501392887      16.606370031542
4 -14.914077 3.078031   51484.079501392887      16.606370031542
5 -14.900532 3.084447   51318.848644974409      16.593438249495
6 -14.900532 3.084447   51318.848644974409      16.593438249495
7 -14.807629 3.076832   50054.812485380200      16.500225512101
8 -14.776993 3.161579   49885.740437266068      16.477375067564
9 -14.727212 3.136364   49161.289893485424      16.425476890375
10 -14.696498 3.067358   48572.542697125646      16.388692180443
11 -14.646955 3.145827   48147.318389433683      16.346435749669
12 -14.554694 3.051185   46718.329282604398      16.246016015254
13 -14.554694 3.051185   46718.329282604398      16.246016015254
14 -14.554694 3.051185   46718.329282604398      16.246016015254
15 -14.554694 3.051185   46718.329282604398      16.246016015254
16 -14.523412 3.076604   46392.889353816041      16.217103418724
17 -14.461449 3.158189   45839.699516241541      16.162904165558
18 -14.387014 3.169468   44954.876372129780      16.089880469342
19 -14.294084 3.237452   44013.969474555430      16.004070131232
20 -14.249347 3.147550   43240.808963003903      15.950750084284
21 -14.220852 3.208797   43065.316351695634      15.928342810878
22 -14.177362 3.294960   42785.483051514180      15.893867717153
23 -14.177362 3.294960   42785.483051514180      15.893867717153
24 -14.177362 3.294960   42785.483051514180      15.893867717153
25 -14.189433 3.220823   42727.489875051819      15.898278050947
26 -14.143495 3.287360   42368.950929529899      15.859391434972
27 -14.044692 3.251031   41133.582768138476      15.757352378421
28 -14.009317 3.298471   40857.356797577333      15.727131290144
29 -13.951153 3.317825   40253.729164618861      15.671370586465
30 -13.951153 3.317825   40253.729164618861      15.671370586465
31 -13.951153 3.317825   40253.729164618861      15.671370586465
32 -13.891079 3.357521   39690.658078412031      15.615991973379
33 -13.810334 3.421897   38976.240747925418      15.543040623219
34 -13.810334 3.421897   38976.240747925418      15.543040623219
35 -13.810334 3.421897   38976.240747925418      15.543040623219
36 -13.810334 3.421897   38976.240747925418      15.543040623219
37 -13.810334 3.421897   38976.240747925418      15.543040623219
38 -13.810334 3.421897   38976.240747925418      15.543040623219
39 -13.731316 3.484295   38289.818235374660      15.471911392284
40 -13.685663 3.404844   37589.022533626281      15.417234777879
41 -13.621993 3.352350   36781.605250448338      15.348007238732
42 -13.621948 3.328219   36719.375627952053      15.345272073039
43 -13.559911 3.368066   36177.145314794856      15.288098873812
44 -13.559911 3.368066   36177.145314794856      15.288098873812
45 -13.559911 3.368066   36177.145314794856      15.288098873812
46 -13.559911 3.368066   36177.145314794856      15.288098873812
47 -13.559911 3.368066   36177.145314794856      15.288098873812
48 -13.559911 3.368066   36177.145314794856      15.288098873812
49 -13.518009 3.406757   35845.822942621322      15.250931472536
50 -13.518009 3.406757   35845.822942621322      15.250931472536
51 -13.511719 3.311680   35540.378658418347      15.233889295775
52 -13.511719 3.311680   35540.378658418347      15.233889295775
53 -13.457956 3.288321   34938.024326775572      15.177885118972
54 -13.372322 3.248075   33987.168028452863      15.088395437894
55 -13.350423 3.149334   33540.093367790978      15.056332276871
56 -13.350423 3.149334   33540.093367790978      15.056332276871
57 -13.350423 3.149334   33540.093367790978      15.056332276871
58 -13.350423 3.149334   33540.093367790978      15.056332276871
59 -13.280703 3.147984   32860.193528273026      14.986833120125
60 -13.198483 3.050792   31860.148308024443      14.895447974032
61 -13.198483 3.050792   31860.148308024443      14.895447974032
62 -13.198483 3.050792   31860.148308024443      14.895447974032
63 -13.198483 3.050792   31860.148308024443      14.895447974032
