0 12.000000 166.439896
1 12.000000 166.439896
2 11.996328 166.116728
3 11.988942 165.468422
4 11.982620 164.915272
5 11.973415 164.112744
6 11.967506 163.599415
7 11.967506 163.599415
8 11.967506 163.599415
9 11.967506 163.599415
10 11.967506 163.599415
11 11.967506 163.599415
12 11.967506 163.599415
13 11.966745 163.533366
14 11.966745 163.533366
15 11.966745 163.533366
16 11.966745 163.533366
17 11.964223 163.314823
18 11.964223 163.314823
19 11.957323 162.718114
20 11.957323 162.718114
21 11.957323 162.718114
22 11.957323 162.718114
23 11.947859 161.902978
24 11.938026 161.060185
25 11.933856 160.704004
26 11.925985 160.033743
27 11.923960 159.861734
28 11.919934 159.520315
29 11.919934 159.520315
30 11.919934 159.520315
31 11.919934 159.520315
32 11.919934 159.520315
33 11.919934 159.520315
34 11.919934 159.520315
35 11.919934 159.520315
36 11.919934 159.520315
37 11.919934 159.520315
38 11.919934 159.520315
39 11.910944 158.760486
40 11.910944 158.760486
41 11.910944 158.760486
42 11.910944 158.760486
43 11.910944 158.760486
44 11.910296 158.705856
45 11.907577 158.476808
46 11.904088 158.183483
47 11.904088 158.183483
48 11.902881 158.082107
49 11.895468 157.460932
50 11.895468 157.460932
51 11.895468 157.460932
52 11.895468 157.460932
53 11.891835 157.157451
54 11.891835 157.157451
55 11.891835 157.157451
56 11.891835 157.157451
57 11.891835 157.157451
58 11.885253 156.609177
59 11.882527 156.382689
60 11.873064 155.599094
61 11.873064 155.599094
62 11.873064 155.599094
63 11.873064 155.599094
64 11.873064 155.599094
65 11.873064 155.599094
66 11.863558 154.816114
67 11.863558 154.816114
68 11.863392 154.802558
69 11.863392 154.802558
70 11.863392 154.802558
71 11.863392 154.802558
72 11.863392 154.802558
73 11.863392 154.802558
74 11.854432 154.068496
75 11.854432 154.068496
76 11.854432 154.068496
77 11.854432 154.068496
78 11.854432 154.068496
79 11.846486 153.420846
80 11.846486 153.420846
81 11.841237 152.994602
82 11.841237 152.994602
83 11.838824 152.799110
84 11.838824 152.799110
85 11.838824 152.799110
86 11.830743 152.146539
87 11.830442 152.122285
88 11.824821 151.670315
89 11.823126 151.534285
90 11.818300 151.147915
91 11.818300 151.147915
92 11.817662 151.096928
93 11.817662 151.096928
94 11.816850 151.032011
95 11.816850 151.032011
96 11.816850 151.032011
97 11.816850 151.032011
98 11.810411 150.518734
99 11.810411 150.518734
100 11.810411 150.518734
101 11.800903 149.764626
102 11.794258 149.240272
103 11.794258 149.240272
104 11.794258 149.240272
105 11.791922 149.056484
106 11.791922 149.056484
107 11.787897 148.740483
108 11.787897 148.740483
109 11.778023 147.968712
110 11.771027 147.424914
111 11.769778 147.328112
112 11.769571 147.312039
113 11.769571 147.312039
114 11.767118 147.122156
115 11.764633 146.930141
116 11.764633 146.930141
117 11.764498 146.919717
118 11.764498 146.919717
119 11.754779 146.171830
120 11.752455 145.993811
121 11.747444 145.610759
122 11.743754 145.329548
123 11.740697 145.097110
124 11.740697 145.097110
125 11.740697 145.097110
126 11.734453 144.623976
127 11.734453 144.623976
128 11.726970 144.059674
129 11.718980 143.460529
130 11.718980 143.460529
131 11.718980 143.460529
132 11.718980 143.460529
133 11.718980 143.460529
134 11.718980 143.460529
135 11.718980 143.460529
136 11.718980 143.460529
137 11.718980 143.460529
138 11.718980 143.460529
139 11.718980 143.460529
140 11.718980 143.460529
141 11.717181 143.326071
142 11.717089 143.319223
143 11.713851 143.077718
144 11.710884 142.856885
145 11.710884 142.856885
146 11.710884 142.856885
147 11.707577 142.611369
148 11.707577 142.611369
149 11.699230 141.994416
150 11.693743 141.590900
151 11.693743 141.590900
152 11.688643 141.217326
153 11.688643 141.217326
154 11.688643 141.217326
155 11.688643 141.217326
156 11.688546 141.210268
157 11.687426 141.128422
158 11.687426 141.128422
159 11.687426 141.128422
160 11.687426 141.128422
161 11.687426 141.128422
162 11.687426 141.128422
163 11.684640 140.925167
164 11.679690 140.565106
