0 100.000000 12.085923 174.146838
1 99.999990 12.049198 170.819477
2 99.999980 11.985982 165.209256
3 99.999970 11.926894 160.110994
4 99.999960 11.940439 161.266615
5 99.999950 11.959548 162.910320
6 99.999941 12.052451 171.112228
7 99.999931 12.083086 173.888127
8 99.999921 12.132868 178.467163
9 99.999911 12.163582 181.331639
10 99.999901 12.213125 186.009878
11 99.999891 12.305386 194.887221
12 99.999881 12.207064 185.433937
13 99.999871 12.128353 178.048517
14 99.999861 12.088093 174.344933
15 99.999852 12.119376 177.218096
16 99.999842 12.181338 183.000435
17 99.999832 12.255773 190.088920
18 99.999822 12.348703 199.117256
19 99.999812 12.393440 203.519639
20 99.999802 12.421935 206.338757
21 99.999792 12.465426 210.659808
22 99.999782 12.458945 210.014739
23 99.999772 12.424062 206.549647
24 99.999762 12.411991 205.353804
25 99.999752 12.457929 209.913605
26 99.999743 12.556732 219.780486
27 99.999733 12.592107 223.323016
28 99.999723 12.650271 229.146875
29 99.999713 12.584454 222.556531
30 99.999703 12.489824 213.091787
31 99.999693 12.549898 219.096399
32 99.999683 12.630643 227.182279
33 99.999673 12.535578 217.663439
34 99.999663 12.533927 217.498328
35 99.999653 12.539178 218.023651
36 99.999644 12.558451 219.952625
37 99.999634 12.468843 211.000141
38 99.999624 12.547861 218.892508
39 99.999614 12.593514 223.463979
40 99.999604 12.657184 229.838440
41 99.999594 12.657229 229.842896
42 99.999584 12.719267 236.037137
43 99.999574 12.638460 227.964883
44 99.999564 12.582250 222.335801
45 99.999555 12.533994 217.505015
46 99.999545 12.527615 216.867020
47 99.999535 12.519490 216.054624
48 99.999525 12.561392 220.247009
49 99.999515 12.497002 213.808201
50 99.999505 12.503292 214.436234
51 99.999495 12.436841 207.817463
52 99.999485 12.490604 213.169580
53 99.999475 12.576238 221.733631
54 99.999465 12.598136 223.926960
55 99.999455 12.528173 216.922817
56 99.999446 12.526099 216.715350
57 99.999436 12.501567 214.263983
58 99.999426 12.571288 221.237915
59 99.999416 12.653507 229.470628
60 99.999406 12.630277 227.145681
61 99.999396 12.593376 223.450161
62 99.999386 12.607055 224.820230
63 99.999376 12.544619 218.568026
64 99.999366 12.469787 211.094166
65 99.999357 12.507306 214.837119
66 99.999347 12.507306 214.837119
67 99.999337 12.522013 216.306896
68 99.999327 12.522013 216.306896
69 99.999317 12.548824 218.988928
70 99.999307 12.626509 226.768383
71 99.999297 12.625592 226.676561
72 99.999287 12.595915 223.704440
73 99.999277 12.638761 227.994979
74 99.999267 12.639547 228.073634
75 99.999257 12.584674 222.578581
76 99.999248 12.533669 217.472513
77 99.999238 12.592229 223.335290
78 99.999228 12.591264 223.238583
79 99.999218 12.674283 231.548030
80 99.999208 12.763357 240.420096
81 99.999198 12.770003 241.078982
82 99.999188 12.720502 236.160194
83 99.999178 12.764674 240.550734
84 99.999168 12.738162 237.917916
85 99.999158 12.737892 237.891034
86 99.999149 12.683207 232.439697
87 99.999139 12.653920 229.511905
88 99.999129 12.684090 232.527945
89 99.999119 12.646677 228.787207
90 99.999109 12.700424 234.158533
91 99.999099 12.756791 239.768718
92 99.999089 12.827273 246.731990
93 99.999079 12.917254 255.502677
94 99.999069 12.838719 247.855871
95 99.999060 12.920864 255.851115
96 99.999050 12.888075 252.675730
97 99.999040 12.953351 258.973633
98 99.999030 13.032971 266.512896
99 99.999020 12.941514 257.838798
100 99.999010 12.880673 251.955847
101 99.999000 12.839574 247.939703
102 99.998990 12.864974 250.425377
103 99.998980 12.782218 242.288467
104 99.998970 12.710807 235.194094
105 99.998960 12.713972 235.509610
106 99.998951 12.751841 239.277247
107 99.998941 12.823166 246.328167
108 99.998931 12.852638 249.219659
109 99.998921 12.868962 250.814628
110 99.998911 12.911185 254.916176
111 99.998901 12.861669 250.102600
112 99.998891 12.941700 257.856672
113 99.998881 12.930159 256.747031
114 99.998871 12.834263 247.418628
115 99.998862 12.834263 247.418628
116 99.998852 12.864708 250.399496
117 99.998842 12.867350 250.657315
118 99.998832 12.903821 254.203462
119 99.998822 12.901729 254.000793
120 99.998812 12.987027 262.183192
121 99.998802 12.990203 262.484365
122 99.998792 12.904635 254.282303
123 99.998782 12.918137 255.587876
124 99.998772 12.941185 257.807210
125 99.998762 13.029495 266.187362
126 99.998753 13.012567 264.597378
127 99.998743 12.965455 260.130559
128 99.998733 12.884934 252.370359
129 99.998723 12.882103 252.094956
130 99.998713 12.875035 251.406777
131 99.998703 12.780987 242.166662
132 99.998693 12.819843 246.001236
133 99.998683 12.863232 250.255326
134 99.998673 12.909194 254.723619
135 99.998664 12.892065 253.063293
136 99.998654 12.795084 243.560348
137 99.998644 12.876879 251.586434
138 99.998634 12.934755 257.189278
139 99.998624 12.867795 250.700763
140 99.998614 12.830352 247.034529
141 99.998604 12.852541 249.210163
142 99.998594 12.825439 246.551713
143 99.998584 12.756647 239.754394
144 99.998574 12.692108 233.328560
145 99.998565 12.765686 240.651016
146 99.998555 12.723705 236.479178
147 99.998545 12.740741 238.174305
148 99.998535 12.731539 237.259118
149 99.998525 12.713775 235.489942
150 99.998515 12.790302 243.087854
151 99.998505 12.828844 246.886320
152 99.998495 12.784698 242.533811
153 99.998485 12.697586 233.875394
154 99.998475 12.637311 227.849851
155 99.998465 12.723648 236.473502
156 99.998456 12.794530 243.505627
157 99.998446 12.794530 243.505627
158 99.998436 12.704981 234.613132
159 99.998426 12.720875 236.197395
160 99.998416 12.716975 235.808784
161 99.998406 12.621316 226.248475
162 99.998396 12.596040 223.717021
163 99.998386 12.578859 221.996134
164 99.998376 12.599640 224.077581
165 99.998367 12.599640 224.077581
166 99.998357 12.667413 230.861394
167 99.998347 12.723319 236.440743
168 99.998337 12.703459 234.461308
169 99.998327 12.762365 240.321693
170 99.998317 12.840990 248.078573
171 99.998307 12.793487 243.402616
172 99.998297 12.891327 252.991658
173 99.998287 12.961988 259.799560
174 99.998277 12.961988 259.799560
175 99.998267 12.933101 257.030209
176 99.998258 13.009759 264.332842
177 99.998248 13.083351 271.188860
178 99.998238 13.174504 279.433670
179 99.998228 13.074526 270.375508
180 99.998218 12.977834 261.309925
181 99.998208 12.940648 257.755624
182 99.998198 13.039711 267.142986
183 99.998188 12.969480 260.514457
184 99.998178 12.902956 254.119637
185 99.998169 12.954670 259.099874
186 99.998159 12.868576 250.776970
187 99.998149 12.909671 254.769697
188 99.998139 12.903504 254.172732
189 99.998129 12.805541 244.592389
190 99.998119 12.860506 249.989030
191 99.998109 12.919346 255.704652
192 99.998099 12.849260 248.888998
193 99.998089 12.754001 239.491738
194 99.998079 12.806414 244.678413
195 99.998069 12.751148 239.208428
196 99.998060 12.703583 234.473653
197 99.998050 12.694957 233.612932
198 99.998040 12.644942 228.613597
199 99.998030 12.658599 229.979922
200 99.998020 12.727987 236.905570
201 99.998010 12.703607 234.476097
202 99.998000 12.690100 233.128127
203 99.997990 12.756624 239.752113
204 99.997980 12.730850 237.190541
205 99.997970 12.638961 228.015007
206 99.997961 12.649895 229.109261
207 99.997951 12.640145 228.133470
208 99.997941 12.685205 232.639269
209 99.997931 12.660895 230.209581
210 99.997921 12.729027 237.009106
211 99.997911 12.722890 236.398086
212 99.997901 12.735419 237.645097
213 99.997891 12.767659 240.846627
214 99.997881 12.760107 240.097758
215 99.997872 12.784835 242.547296
216 99.997862 12.729211 237.027358
217 99.997852 12.775783 241.651543
218 99.997842 12.752120 239.304958
219 99.997832 12.691087 233.226626
220 99.997822 12.645319 228.651360
221 99.997812 12.595164 223.629260
222 99.997802 12.525592 216.664710
223 99.997792 12.579867 222.097088
224 99.997782 12.530949 217.200449
225 99.997772 12.456458 209.767218
226 99.997763 12.489491 213.058594
227 99.997753 12.472052 211.319848
228 99.997743 12.505606 214.667286
229 99.997733 12.537569 217.862598
230 99.997723 12.498644 213.972087
231 99.997713 12.438889 208.020832
232 99.997703 12.383294 202.518578
233 99.997693 12.307288 195.072254
234 99.997683 12.214718 186.161403
235 99.997674 12.121544 177.418443
236 99.997664 12.067643 172.484644
237 99.997654 12.013314 167.615935
238 99.997644 12.038296 169.841075
239 99.997634 12.116808 176.981089
240 99.997624 12.172754 182.192535
241 99.997614 12.217044 186.382838
242 99.997604 12.179133 182.792667
243 99.997594 12.151749 180.224721
244 99.997584 12.090966 174.607380
245 99.997574 12.178064 182.692048
246 99.997565 12.190411 183.856586
247 99.997555 12.253869 189.905857
248 99.997545 12.223652 187.012500
249 99.997535 12.283595 192.773111
250 99.997525 12.204416 185.182615
251 99.997515 12.246840 189.230792
252 99.997505 12.330329 197.318787
253 99.997495 12.391046 203.283351
254 99.997485 12.356469 199.879222
255 99.997475 12.307491 195.091907
256 99.997466 12.306491 194.994677
257 99.997456 12.289213 193.317236
258 99.997446 12.274201 191.864833
259 99.997436 12.189076 183.730505
260 99.997426 12.209754 185.689496
261 99.997416 12.259194 190.418034
262 99.997406 12.318710 196.184558
263 99.997396 12.295010 193.879312
264 99.997386 12.354441 199.680174
265 99.997377 12.348801 199.126866
266 99.997367 12.393081 203.484168
267 99.997357 12.330923 197.376811
268 99.997347 12.317842 196.100005
269 99.997337 12.382536 202.443804
270 99.997327 12.447790 208.905264
271 99.997317 12.385696 202.755371
272 99.997307 12.289716 193.365964
273 99.997297 12.330414 197.327078
274 99.997287 12.299868 194.350978
275 99.997277 12.283769 192.789977
276 99.997268 12.337387 198.008888
277 99.997258 12.429962 207.134788
278 99.997248 12.508475 214.953940
279 99.997238 12.435464 207.680764
280 99.997228 12.495025 213.610805
281 99.997218 12.531443 217.249842
282 99.997208 12.537454 217.851099
283 99.997198 12.610650 225.180278
284 99.997188 12.610650 225.180278
285 99.997179 12.529290 217.034552
286 99.997169 12.495178 213.626119
287 99.997159 12.477651 211.877785
288 99.997149 12.377844 201.981392
289 99.997139 12.397356 203.906487
290 99.997129 12.433869 207.522425
291 99.997119 12.407125 204.872231
292 99.997109 12.386425 202.827296
293 99.997099 12.381497 202.341346
294 99.997089 12.397713 203.941664
295 99.997079 12.325140 196.811926
296 99.997070 12.425023 206.644871
297 99.997060 12.426488 206.790185
298 99.997050 12.425102 206.652682
299 99.997040 12.362477 200.469308
300 99.997030 12.321694 196.475644
301 99.997020 12.381397 202.331548
302 99.997010 12.340353 198.299182
303 99.997000 12.379777 202.171884
304 99.996990 12.334369 197.713681
305 99.996981 12.416875 205.837367
306 99.996971 12.376582 201.857149
307 99.996961 12.454554 209.577867
308 99.996951 12.543899 218.496007
309 99.996941 12.477681 211.880837
310 99.996931 12.449540 209.079170
311 99.996921 12.485975 212.707835
312 99.996911 12.570254 221.134352
313 99.996901 12.499238 214.031434
314 99.996891 12.419213 206.069057
315 99.996882 12.401534 204.319325
316 99.996872 12.496559 213.763935
317 99.996862 12.404860 204.648226
318 99.996852 12.342243 198.484280
319 99.996842 12.363997 200.618727
320 99.996832 12.281440 192.564655
321 99.996822 12.244698 189.025363
322 99.996812 12.266725 191.143479
323 99.996802 12.206964 185.424493
324 99.996792 12.245344 189.087284
325 99.996782 12.194269 184.221374
326 99.996773 12.230343 187.651288
327 99.996763 12.227531 187.382669
328 99.996753 12.179630 182.839513
329 99.996743 12.136178 178.774501
330 99.996733 12.217268 186.404186
331 99.996723 12.172437 182.162741
332 99.996713 12.240667 188.638935
333 99.996703 12.179951 182.869788
334 99.996693 12.146068 179.694744
335 99.996684 12.235394 188.134168
336 99.996674 12.236608 188.250366
337 99.996664 12.217292 186.406397
338 99.996654 12.122704 177.525687
339 99.996644 12.147059 179.787079
340 99.996634 12.116528 176.955257
341 99.996624 12.071888 172.869597
342 99.996614 11.984699 165.097020
343 99.996604 11.951577 162.222804
344 99.996594 11.865119 154.944451
345 99.996584 11.765884 147.026802
346 99.996575 11.674078 140.158573
347 99.996565 11.643869 138.000978
348 99.996555 11.562259 132.439184
349 99.996545 11.566323 132.706649
350 99.996535 11.509473 129.056886
351 99.996525 11.607806 135.494459
352 99.996515 11.561243 132.372451
353 99.996505 11.597277 134.777106
354 99.996495 11.602526 135.133919
355 99.996486 11.590511 134.319608
356 99.996476 11.622822 136.528874
357 99.996466 11.549779 131.623935
358 99.996456 11.607349 135.463170
359 99.996446 11.534944 130.667387
360 99.996436 11.561529 132.391196
361 99.996426 11.504262 128.732444
362 99.996416 11.408937 123.104263
363 99.996406 11.434324 124.545529
364 99.996396 11.462757 126.209710
365 99.996386 11.491177 127.925290
366 99.996377 11.564101 132.560307
367 99.996367 11.531542 130.449911
368 99.996357 11.513733 129.323452
369 99.996347 11.535797 130.722012
370 99.996337 11.623966 136.608218
371 99.996327 11.554381 131.923452
372 99.996317 11.491193 127.926244
373 99.996307 11.422080 123.845156
374 99.996297 11.464645 126.322115
375 99.996287 11.550242 131.654012
376 99.996278 11.534779 130.656835
377 99.996268 11.543815 131.237736
378 99.996258 11.508293 128.983264
379 99.996248 11.440434 124.898701
380 99.996238 11.481064 127.308891
381 99.996228 11.481064 127.308891
382 99.996218 11.481064 127.308891
383 99.996208 11.455162 125.760069
384 99.996198 11.498502 128.375780
385 99.996189 11.595714 134.671183
386 99.996179 11.517868 129.583189
387 99.996169 11.569513 132.917381
388 99.996159 11.501024 128.531699
389 99.996149 11.564311 132.574109
390 99.996139 11.575132 133.290021
391 99.996129 11.591474 134.384599
392 99.996119 11.678704 140.493548
393 99.996109 11.665573 139.545894
394 99.996099 11.663399 139.389895
395 99.996089 11.696625 141.802594
396 99.996080 11.722655 143.735688
397 99.996070 11.648696 138.342277
398 99.996060 11.619465 136.296489
399 99.996050 11.646490 138.186120
400 99.996040 11.730281 144.308983
401 99.996030 11.648534 138.330802
402 99.996020 11.562751 132.471472
403 99.996010 11.545493 131.346192
404 99.996000 11.488621 127.768897
405 99.995991 11.492561 128.010144
406 99.995981 11.504264 128.732565
407 99.995971 11.499004 128.406791
408 99.995961 11.442178 125.000006
409 99.995951 11.390066 122.060498
410 99.995941 11.333414 119.070230
411 99.995931 11.364552 120.687038
412 99.995921 11.433831 124.517123
413 99.995911 11.519923 129.712755
414 99.995901 11.579985 133.613332
415 99.995891 11.616130 136.066225
416 99.995882 11.557581 132.132467
417 99.995872 11.605913 135.365009
418 99.995862 11.645294 138.101602
419 99.995852 11.621646 136.447384
420 99.995842 11.691670 141.438864
421 99.995832 11.697292 141.851680
422 99.995822 11.775894 147.802923
423 99.995812 11.775894 147.802923
424 99.995802 11.721609 143.657296
425 99.995792 11.785734 148.570985
426 99.995783 11.713447 143.047570
427 99.995773 11.709940 142.786771
428 99.995763 11.639702 137.707511
429 99.995753 11.629361 136.983483
430 99.995743 11.662552 139.329255
431 99.995733 11.720359 143.563638
432 99.995723 11.752763 146.017351
433 99.995713 11.795065 149.303875
434 99.995703 11.872650 155.564917
435 99.995694 11.800985 149.771126
436 99.995684 11.730499 144.325429
437 99.995674 11.695685 141.733538
438 99.995664 11.602060 135.102172
439 99.995654 11.639613 137.701222
440 99.995644 11.692559 141.504025
441 99.995634 11.662561 139.329853
442 99.995624 11.685762 141.006995
443 99.995614 11.777462 147.925000
444 99.995604 11.735673 144.716216
445 99.995594 11.773008 147.578660
446 99.995585 11.681454 140.693281
447 99.995575 11.593955 134.552126
448 99.995565 11.656834 138.920630
449 99.995555 11.644158 138.021403
450 99.995545 11.622572 136.511539
451 99.995535 11.588701 134.197724
452 99.995525 11.580233 133.629931
453 99.995515 11.580233 133.629931
454 99.995505 11.573587 133.187335
455 99.995496 11.557844 132.149671
456 99.995486 11.572014 133.083009
457 99.995476 11.619826 136.321405
458 99.995466 11.530842 130.405294
459 99.995456 11.555678 132.008106
460 99.995446 11.579890 133.607048
461 99.995436 11.480113 127.251237
462 99.995426 11.500691 128.511103
463 99.995416 11.408728 123.092591
464 99.995406 11.425878 124.061363
465 99.995396 11.415554 123.475854
466 99.995387 11.386300 121.855042
467 99.995377 11.386300 121.855042
468 99.995367 11.339752 119.393984
469 99.995357 11.296011 117.215424
470 99.995347 11.296993 117.262857
471 99.995337 11.326354 118.712797
472 99.995327 11.420468 123.753679
473 99.995317 11.327644 118.777843
474 99.995307 11.312284 118.010597
475 99.995298 11.329946 118.894237
476 99.995288 11.376286 121.313308
477 99.995278 11.311389 117.966393
478 99.995268 11.313496 118.070593
479 99.995258 11.313553 118.073411
480 99.995248 11.392107 122.172231
481 99.995238 11.368643 120.904351
482 99.995228 11.401216 122.674360
483 99.995218 11.310578 117.926422
484 99.995208 11.360823 120.489974
485 99.995199 11.334580 119.129609
486 99.995189 11.424186 123.964898
487 99.995179 11.393631 122.255860
488 99.995169 11.430410 124.320551
489 99.995159 11.495337 128.180691
490 99.995149 11.492587 128.011744
491 99.995139 11.589422 134.246269
492 99.995129 11.610185 135.657472
493 99.995119 11.662110 139.297592
494 99.995109 11.699013 141.978437
495 99.995099 11.785497 148.552387
496 99.995090 11.875454 155.796592
497 99.995080 11.973476 164.118034
498 99.995070 11.898707 157.732063
499 99.995060 11.994027 165.914583
500 99.995050 11.939848 161.216045
501 99.995040 11.877060 155.929451
502 99.995030 11.878902 156.082019
503 99.995020 11.885001 156.588274
504 99.995010 11.841529 153.018298
505 99.995001 11.803562 149.975040
506 99.994991 11.765538 147.000098
507 99.994981 11.718816 143.448252
508 99.994971 11.737503 144.854787
509 99.994961 11.680929 140.655154
510 99.994951 11.661406 139.247186
511 99.994941 11.619118 136.272504
512 99.994931 11.553886 131.891187
513 99.994921 11.499029 128.408344
514 99.994911 11.596757 134.741876
515 99.994901 11.583568 133.852997
516 99.994892 11.583568 133.852997
517 99.994882 11.598070 134.830921
518 99.994872 11.628450 136.920020
519 99.994862 11.674398 140.181723
520 99.994852 11.652655 138.623105
521 99.994842 11.631227 137.113679
522 99.994832 11.703137 142.282744
523 99.994822 11.765141 146.969413
524 99.994812 11.832450 152.284104
525 99.994803 11.770048 147.348999
526 99.994793 11.741967 145.193615
527 99.994783 11.738364 144.920070
528 99.994773 11.831578 152.213822
529 99.994763 11.844241 153.238350
530 99.994753 11.909742 158.659158
531 99.994743 11.824963 151.681730
532 99.994733 11.835591 152.537645
533 99.994723 11.845179 153.314566
534 99.994713 11.926268 160.057753
535 99.994703 11.900166 157.854283
536 99.994694 11.980398 164.721236
537 99.994684 11.908524 158.556591
538 99.994674 11.828359 151.954601
539 99.994664 11.922996 159.779873
540 99.994654 12.011405 167.446865
541 99.994644 12.029594 169.063310
542 99.994634 11.939986 161.227798
543 99.994624 11.850016 153.708184
544 99.994614 11.814936 150.879287
545 99.994604 11.790086 148.912262
546 99.994595 11.842916 153.130806
547 99.994585 11.914769 159.083357
548 99.994575 11.923911 159.857563
549 99.994565 11.888682 156.894592
550 99.994555 11.869845 155.333499
551 99.994545 11.791779 149.045219
552 99.994535 11.719237 143.479703
553 99.994525 11.768315 147.214783
554 99.994515 11.843598 153.186124
555 99.994506 11.795396 149.329898
556 99.994496 11.832516 152.289422
557 99.994486 11.804338 150.036575
