0 -15.000000 3.000000 52440.000000
1 -2.152678 0.432779     -21.528276343002       3.966298362223
2 -1.975095 1.321474     -23.273769586502       3.617135422279
3 -1.777567 1.282003     -23.970172641080       3.424137387925
4 -1.715454 1.592837     -24.524450294626       3.344597393248
5 -1.535979 1.556974     -24.995072914429       3.165745700371
6 -1.490669 1.783721     -25.423087580256       3.123454232235
7 -1.306397 1.746898     -25.822595929044       2.937713976219
8 -1.268659 1.935748     -26.207001575001       2.913804630347
9 -1.064042 1.894860     -26.584728967834       2.706086984627
10 -1.030173 2.064349     -26.964154756785       2.694532158448
11 -0.777884 2.013935     -27.357206808418       2.437428050680
12 -0.745251 2.177239     -27.776497042836       2.436687402633
13 1.540919 1.720398     -31.410943868009       0.126933638417
14 1.539091 1.711246     -31.412367507072       0.121849632581
15 1.552832 1.708501     -31.413592569310       0.110101422144
16 1.551251 1.700588     -31.414647769268       0.105684694475
17 1.562990 1.698243     -31.415558611406       0.095667647269
18 1.561619 1.691386     -31.416345438166       0.091823977230
19 1.571689 1.689374     -31.417026327707       0.083245828409
20 1.570499 1.683420     -31.417615906740       0.079896254849
21 1.579166 1.681688     -31.418127169513       0.072523731809
22 1.578132 1.676509     -31.418570736638       0.069601509464
23 1.585612 1.675014     -31.418956043072       0.063246242105
24 1.584711 1.670504     -31.419290876090       0.060694523540
25 1.591183 1.669211     -31.419582141957       0.055202619491
26 1.590397 1.665279     -31.419835600941       0.052972776080
27 1.596007 1.664158     -31.420056352397       0.048216746839
28 1.595321 1.660726     -31.420248670561       0.046266978105
29 1.600192 1.659753     -31.420416340564       0.042140942558
30 1.599593 1.656756     -31.420562557584       0.040435193496
31 1.603828 1.655910     -31.420690146923       0.036850180569
32 1.603305 1.653291     -31.420801504589       0.035357273489
33 1.606992 1.652554     -31.420898747444       0.032238283702
34 1.606535 1.650264     -31.420983679984       0.030931188549
35 1.609748 1.649622     -31.421057894679       0.028214571508
36 1.609348 1.647619     -31.421122754149       0.027069818673
37 1.612150 1.647059     -31.421179460303       0.024701357267
38 1.611800 1.645305     -31.421229043951       0.023698509084
39 1.614247 1.644817     -31.421272413665       0.021631989954
40 1.613940 1.643282     -31.421310353514       0.020753265563
41 1.616077 1.642855     -31.421343553751       0.018948742398
